location_name,city,website,phone,postal_code,address,province,monday,tuesday,wednesday,thursday,friday,latitude,longitude,Accessible Entrances,Accessible Washrooms,Accessible Parking,Individual Service,Wait Accommodations
Pulse Pharmacy,Brampton,www.mylocalrx.ca,,L6R 3S9,"11755 Bramalea Road, Unit 4",ON,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,43.7715277,-79.7784823,Yes,No,Yes,Yes,No
Brant Arts Dispensary,Burlington,https://brantarts.medmeapp.ca/schedule,,L7R 2H3,672 Brant Street,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.330819,-79.806087,No,Yes,No,Yes,Yes
Meadowvale Pharmacy,Mississauga,www.meadowvalepharmacy.com,905-824-0701,L5N 4C4,"6750 Winston Churchill Boulevard, Unit 9A",ON,09:00-19:30,09:00-19:30,09:00-19:30,09:00-19:30,09:00-19:30,43.582735,-79.765133,Yes,No,Yes,No,Yes
J. C. Pharmacy,Mississauga,,905-897-3320,L4Y 4G6,"888 Dundas Street East, Unit B4-2",ON,10:00-18:00,10:00-18:00,10:00-17:00,10:00-18:00,10:00-18:00,43.5979162,-79.5945552,Yes,Yes,No,Yes,Yes
Bramqueen Pharmacy,Brampton,https://bramqueenpharmacy.medmeapp.ca/schedule,905-451-3644,L6T 0G1,"490 Bramalea Road, Unit 3",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-18:00,43.723433,-79.717782,No,No,Yes,No,Yes
MacLaren Pharmacy,Campbellford,https://www.guardian-ida-pharmacies.ca/en/ontario/campbellford/maclaren-pharmacy-7002161,,K0L 1L0,79 Bridge Street East,ON,08:30-19:00,08:30-19:00,08:30-19:00,08:30-19:00,08:30-19:00,44.307921,-77.795969,Yes,No,No,Yes,Yes
Carling IDA Pharmacy,Ottawa,,613-722-7774,K1Z 7K8,1320 Carling Avenue,ON,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,45.385402,-75.735117,Yes,Yes,No,Yes,Yes
Tay Guardian Pharmacy,Victoria Harbour,www.simcoemed.com,705-506-0301,L0K 2A0,115 William Street,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,44.751963,-79.77375,Yes,No,No,No,No
Brechin Pharmacy,Brechin,,705-484-0074,L0K 1B0,2280 Highway 12,ON,09:30-17:00,09:30-17:00,09:30-17:00,09:30-17:00,09:30-17:00,44.5464419,-79.1768374,Yes,Yes,No,No,No
Dubreuilville Medical Centre - Lady Dunn Health Centre,Dubreilville,https://www.ldhc.com/,705-914-1114,P0S 1B0,851 St. Joseph Street,ON,08:30-16:30,08:30-16:30,08:30-16:30,08:30-16:30,08:30-16:30,48.346588367092,-84.5489832019652,Yes,No,Yes,No,No
Lady Dunn Health Centre - White River Location,Wawa,https://www.ldhc.com/,705-914-1114,P0S 1K0,17 Government Road West,ON,08:30-16:30,08:30-16:30,08:30-16:30,08:30-16:30,08:30-16:30,48.000878647519,-84.7721169173181,Yes,Yes,Yes,No,No
Mary Berglund Community Health Centre (Ignace),Ignace,,807-934-2251,P0T 1T0,1100 Main Street,ON,08:30-15:00,08:30-15:00,08:30-15:00,08:30-15:00,,49.405698,-91.635418,No,No,No,No,Yes
Keele-Ingram Pharmacy,Toronto,https://www.book.pharmachoice.com/(416)%20247-8618,416-247-8618,M6M 3Z5,2221 Keele Street,ON,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,closed,43.6989939337786,-79.4754332982909,No,Yes,Yes,Yes,Yes
Credit Ridge Remedy's Rx,Brampton,https://pharmaconnect.ca/Appointment/8f9b1c44-e98b-4d4c-8d4c-09226873e9e3,905-451-4888,L6X 0Z8,"9525 Mississauga Road, Unit 7",ON,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-18:00,43.6583755480364,-79.8168540907672,Yes,No,No,Yes,Yes
Drug Store Pharmacy,St. Marys,https://www.yourindependentgrocer.ca/covid19,,N4X 1B1,780 Queen Street East,ON,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,43.26054,-81.115329,Yes,No,No,Yes,Yes
Mount Dennis Temporary Testing Site,Toronto,,416-645-7575 ext.3113,M9N 2R3,1541 Jane Street,ON,,15:00-19:00,,,,43.6986385358905,-79.5019437485544,Yes,No,Yes,No,No
Keelesdale Eglinton Community Testing Site,Toronto,,416-653-5400 ext.3121,M6M 0A9,115 Black Creek Drive,ON,,,,,15:00-19:00,43.6877369797442,-79.4818946994389,No,Yes,No,Yes,No
Women's College Pop-Ups,Toronto,,416-787-1661 ext.3114,M5A 2N3,5 Replin Road,ON,,,,,,43.7185836101507,-79.4427484850319,No,No,No,No,Yes
Haliburton Highland Pharmacy,Haliburton,https://www.rxhealthmed.ca/locations/haliburton-highland-pharmacy/,705-457-9669,K0M 1S0,211 Highland Street,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,45.046383,-78.5091705,Yes,No,Yes,No,Yes
Bob Fallis Sports Centre,Bradford,,,L3Z 2A4,2961 Sideroad 10,ON,,10:00-12:00,,,,44.1156970073712,-79.6030970841716,No,No,No,Yes,No
Victor Pharmacy,Toronto,https://victorpharmacy.com/#victor-pharmacy,416-597-0366,M5G 1E2,123 Edward Street,ON,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,43.6556377,-79.3889995,No,No,Yes,Yes,Yes
Mcgregor IDA Drugs,Bowmanville,www.mcgregorpharmacy.com,905-623-5792,L1C 1R2,5 King Street West,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.9116789,-78.6941409,No,Yes,Yes,No,Yes
Old Park Pharmacy,Toronto,https://www.oldparkpharmacy.com/,416-787-7341,M6C 2C5,1042 Eglinton Avenue West,ON,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,43.700189,-79.430382,Yes,No,No,No,Yes
9-Eleven Drug Mart,North York,https://911drugmart.ca/,416-221-6444,M2M 3V9,6018 Yonge Street,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.7890365,-79.4204824,No,No,Yes,No,No
Grand Valley Drug Store,Grand Valley,www.grandvalleydrugstore.ca,519-928-3303,L9W 5S8,23 Main Street South,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-20:00,43.898331,-80.3149838,No,Yes,No,Yes,No
Muskoka Medical Centre Pharmacy,Huntsville,muskokamedical.tiny.us/covid19,,P1H 1H8,"348 Muskoka Road 3 North, Unit 101",ON,08:30-18:00,08:30-18:00,08:30-18:00,08:30-18:00,08:30-18:00,45.338436,-79.20328,No,No,Yes,No,No
Drugstore Pharmacy,Brighton,Nofrills.ca/covid19,613-475-6197,K0K 1H0,155 Elizabeth St.,ON,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,44.043142,-77.722011,No,Yes,Yes,No,Yes
NoFrills Pharmacy,North York,https://www.nofrills.ca/covid19,,M3L 1A5,1591 Wilson Avenue,ON,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,43.719935,-79.509778,Yes,No,Yes,No,Yes
The Drugstore Pharmacy,Espanola,yourindependentgrocer/covid19,,P5E 1S8,745 Centre Street,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-19:00,09:00-19:00,46.246799,-81.759129,Yes,No,No,No,Yes
Foodland Pharmacy,Tottenham,www.pharmacyappointments.ca,,L0G 1W0,260 Queen Street North,ON,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,44.033078,-79.809384,No,Yes,No,No,Yes
Cooks Pharmacy,Waterloo,www.cooksrx.ca,,N2T 2Z6,"520 University Avenue West, Unit 101",ON,09:00-19:00,09:00-19:00,09:00-17:00,09:00-19:00,09:00-17:00,43.437837,-80.560014,Yes,No,No,Yes,No
Medicine Shoppe,Kitchener,medicineshoppe.ca,519-571-7050,N2M 3W4,296 Highland Road East,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.4353518,-80.4902601,No,No,No,Yes,Yes
St Gabriel Medical Pharmacy,Toronto,,416-222-0007,M2K 3E4,650 Sheppard Avenue East,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,43.7101311,-79.4550899,No,No,Yes,No,No
St Mary Health Centre Pharmacy,Orleans,https://www.champlainhealthline.ca/displayservice.aspx?id=151636,613-590-7800,K4A 0G4,2010 Trim Road,ON,09:00-20:30,09:00-20:30,09:00-20:30,09:00-20:30,09:00-16:00,45.46847,-75.454775,No,No,Yes,Yes,No
Islington IDA Pharmacy,Toronto,https://www.guardian-ida-pharmacies.ca/erticle/covid-19-coronavirus,,M9W 3X8,2428 Islington Avenue,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.723516,-79.559505,No,No,No,No,Yes
Memorial Pharmasave,Orillia,https://memorialpharmasave.medmeapp.ca/schedule/,,L3V 5X6,"200 Memorial Avenue, Unit 1",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,44.597668,-79.423641,Yes,No,Yes,No,Yes
Fittons Pharmacy,Orillia,https://fittonspharmacy.medmeapp.ca/schedule/,,L3V 7R2,"425 West Street North, Unit 20",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,44.6227661,-79.4342687,Yes,Yes,No,No,Yes
The Boardwalk Pharmacy,Waterloo,https://theboardwalkpharmacy.com,519-578-3000,N2J 3Z4,430 The Boardwalk,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-16:00,09:00-16:00,43.440173,-80.564937,Yes,Yes,No,Yes,No
Medicine Cabinet,Toronto,www.medcab.ca,416-901-9644,M8Y 3Z4,2081 Lakeshore Boulevard West,ON,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-18:00,43.6525383,-79.4970804,No,Yes,Yes,No,Yes
Roya Boutique Pharmacy,Toronto,https://www.facebook.com/RxRoya/,416-221-4200,M2K 0B7,77 Provost Drive,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.769199,-79.370631,Yes,No,Yes,No,Yes
Pharmasave Wincare Pharmacy & Comp,Burlington,http://www.wincarepharmasave.com/,905-332-2999,L7M 2A3,"2501 Guelph Line, Unit 1",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.375947,-79.836108,Yes,Yes,No,Yes,Yes
B. Well Pharmacy,Etobicoke,www.bwellpharmacy.com,416-826-1075,M8Y 4G9,262 Manitoba Street,ON,10:30-19:30,10:30-19:30,10:30-19:30,10:30-19:30,10:30-19:30,43.6533482,-79.4970804,Yes,Yes,Yes,Yes,No
Brant Lakeshore Pharmacy,Burlington,https://www.brantlakeshorepharmacy.com/book-online,,L7S 1B5,"1477 Lakeshore Road, Unit 1",ON,09:00-17:30,09:00-17:30,09:00-17:30,09:00-17:30,09:00-17:30,43.4930662,-79.8874592,No,Yes,Yes,Yes,No
Orangeville Pharmacy,Orangeville,https://www.byecovid.ca/5193078100,519-307-8100,L9W 6T6,50 Rolling Hills Drive,ON,09:30-18:00,09:30-18:00,09:30-18:00,09:30-18:00,09:30-18:00,43.786401,-80.0118003,Yes,Yes,No,Yes,No
Weston Care Pharmacy,North York,,647-350-8553,M9M 2T7,3214 Weston Road,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.7384471,-79.5399401,Yes,Yes,Yes,Yes,Yes
Neighbour Care Pharmacy,Scarborough,www.neighbourcare.ca,647-352-2274,M1J 1G7,1357 Danforth Road,ON,10:30-17:00,10:30-19:00,10:30-17:00,10:30-17:00,10:30-17:00,43.7439486,-79.2464446,Yes,No,Yes,No,Yes
Guildcrest Pharmacy,Scarborough,,416-238-8136,M1J 3H4,"3775 Kingston Road, Unit A1",ON,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,43.747026,-79.208049,No,Yes,No,No,No
Queen East Medical Pharmacy,Toronto,www.queeneastpharmacy.ca,647-313-1948,M4L 1H2,1876 Queen Street East,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.6688466,-79.3064151,No,No,No,Yes,No
Pharmazone Pharmacy,Scarborough,http://www.pharmazonehc.com/,416-901-3040,M1K 4G7,1069 Midland Avenue,ON,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,43.7421385,-79.2608942,Yes,Yes,No,Yes,No
Huron Crossing Pharmasave,Kitchener,https://pharmasavehuroncrossing.com,519-744-2737,N2R 0L3,"1415 Huron Road, Unit 207",ON,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,43.3828533,-80.4908732,No,No,No,No,Yes
Medcare Drug Mart Niagara,Niagara Falls,https://medcaredrugmartniagara.myappts.ca/src/,,L2H 2E9,"7555 Montrose Road, Unit E2",ON,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,43.0661634,-79.1256811,Yes,Yes,No,No,No
Dwight Market Pharmacy,Dwight,www.dwightmarketpharmacy.com,705-635-2551,P0A 1H0,2836 Highway 60,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,45.3308366,-79.0118252,Yes,Yes,Yes,Yes,No
Martin Grove Pharmacy,Etobicoke,https://martingrovepharmacy.medmeapp.ca/schedule,416-901-2220,M9B 4K8,135 Martin Grove Road,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.6491682,-79.5487333,Yes,Yes,No,No,No
Huron Heights Pharmacy,Kitchener,www.huronpharmacy.com/covid,519-895-8585,N2R 0C9,"1606 Battler Road, Unit B",ON,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,43.3961868,-80.4637172,No,Yes,Yes,Yes,No
Deer Park Pharmacy,Toronto,,416-923-1818,M4V 2Y7,"55 St. Clair Avenue West, Unit 108",ON,09:30-18:00,09:30-18:00,09:30-18:00,09:30-18:00,09:30-18:00,43.6873607,-79.396771,Yes,Yes,No,No,Yes
Seoul Pharmacy,North York,https://calendly.com/seoulpharmacy,,M3B 1Y6,"865 York Mills Road, Unit W1",ON,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,43.7540931,-79.3517366,No,Yes,No,Yes,Yes
Medical Care Pharmacy,Scarborough,,416-546-1020,M1B 4Z6,"5818 Sheppard Avenue East, Unit 2",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.7962149,-79.2311351,No,No,Yes,No,Yes
Mount Hope Pharmasave,Mount Hope,WWW.CHAFFORD500MEDICALCENTER.CA,289-759-1100,L0R 1W0,3055 Homestead Drive,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.1598011,-79.9125767,No,No,No,No,Yes
Pelham Hills Pharmacy,Fonthill,https://pelhamhillspharmacy.medmeapp.ca/schedule,905-892-5550,L0S 1E0,"1018 Pelham Street, Unit 1",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.0205503,-79.2859053,Yes,Yes,Yes,No,No
Drugsmart Pharmacy,Sydenham,bedrugsmart.ca,613-376-3842,K0H 2T0,4375 Mill Street,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,44.409605,-76.596901,No,Yes,Yes,No,Yes
Pharmasave Devon Pharmacy,Oshawa,https://devonpharmasave.medmeapp.ca/schedule,905-725-6513,L1H 6C7,360 Wilson Road South,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.892586,-78.839917,Yes,Yes,No,No,No
Queen Street Pharmacy,Niagara Falls,https://www.queenstreetpharmacy.com/,905-354-5604,L2E 2L2,4421 Queen Street,ON,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,43.106916,-79.066064,Yes,Yes,Yes,No,No
Health-Guard Pharmacy,Scarborough,,416-291-9994,M1S 1S6,"4002 Sheppard Avenue East, Unit 103",ON,10:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00,43.784212,-79.2881115,Yes,Yes,Yes,No,No
The Chase Pharmacy,Mississauga,,905-828-8877,L5M 5Y7,"1675 The Chase, Unit 1 & 2",ON,10:00-19:00,10:00-19:00,10:00-18:00,10:00-19:00,10:00-19:00,43.565234,-79.701033,Yes,No,Yes,No,No
Garrison Road Remedy's Rx,Fort Erie,https://garrisonsquare.medmeapp.ca/schedule,,L2A 6E2,"660 Garrison Road, Unit 7",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,42.9059617,-78.939896,Yes,No,No,No,No
West Lincoln Pharmacy,Smithville,https://westlincolnpharmacy.medmeapp.ca/schedule,905-957-5700,L0R 2A0,239 St. Catharines Street,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.0963024,-79.5380916,No,Yes,Yes,No,No
LSV Pharmacy,Burlington,www.lsvpharmacy.com,289-288-0600,L7L 1S8,"4057 New Street, Unit 1",ON,09:30-18:30,09:30-18:30,09:30-18:30,09:30-18:30,09:30-18:30,43.3551507,-79.7686304,No,No,Yes,Yes,Yes
Health Care Mart,Toronto,https://hcmpharmacy.pharmabest.ca/,416-539-9555,M6J 1J4,1173 Queen Street West,ON,08:00-18:00,08:00-18:00,08:00-18:00,08:00-17:00,08:00-17:00,43.64259,-79.426012,No,No,Yes,No,Yes
Stafford IDA Pharmacy,Nepean,www.staffordida.com,613-726-7999,K2H 9N5,1861 Robertson Road,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,45.327903,-75.820894,Yes,Yes,Yes,No,Yes
New Edinburg Pharmacy,Ottawa,,613-749-4444,K1M 1M2,5 Beechwood Avenue,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,45.438738,-75.677898,No,No,No,Yes,No
MMMC Pharmacy,Scarborough,mmmcpharmacy.medmeapp.ca/schedule,416 754 8808,M1X 0B7,"3610 Mcnicoll Avenue, Unit 12",ON,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,43.8243319,-79.2476746,No,No,Yes,Yes,No
Manhattan Guardian Pharmacy,Markham,http://manhattanguardianpharmacy.ca/,9054771414,L3P 7P4,"411 Manhattan Drive, Unit B",ON,09:30-18:00,09:30-18:00,09:30-18:00,09:30-18:00,09:30-18:00,43.8811716,-79.2887761,No,Yes,Yes,No,Yes
Madawaska Pharmasave,North York,https://madawaskapharmacy.medmeapp.ca/schedule,647-352-5688,M2M 3W2,6043 Yonge Street,ON,09:30-18:30,09:30-18:30,09:30-18:30,09:30-18:30,09:30-18:30,43.7902044,-79.4199645,Yes,No,No,No,Yes
Heritage Park Pharmacy,Kitchener,http://heritageparkpharmacy.ca/,519-744-6770,N2B 3R3,"200 Lorraine Avenue, Unit 2",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.460826,-80.44104,Yes,Yes,Yes,Yes,Yes
Mina Drug Store,Scarborough,www.minadrugstore.com,416-699-7121,M1N 1R6,1474 Kingston Road,ON,09:30-18:00,09:30-18:00,09:30-18:00,09:30-18:00,09:30-18:00,43.688717,-79.270006,Yes,Yes,Yes,No,No
Mount Pleasant Pharmacy,Toronto,,416-488-3232,M4P 3B7,245 Eglinton Avenue East,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.708155,-79.389411,Yes,Yes,No,Yes,Yes
Pharmasave Simcoe,Barrie,https://pharmasavesimcoe.medmeapp.ca/schedule,,L4M 1K7,301 Blake Street,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,44.395799,-79.657944,No,No,Yes,Yes,No
West Hill Pharmasave,Scarborough,https://www.westhillpharmacy.com/,416-284-4741,M1E 4X9,"4218 Lawrence Avenue East, Unit 4",ON,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,43.7693759,-79.1847431,No,No,No,Yes,Yes
Don Mills Pharmacy,North York,www.donmillspharmacy.ca,416-391-3828,M3B 2W6,1300 Don Mills Road,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.745441,-79.346523,Yes,No,No,Yes,Yes
Ultracare Compounding Pharmacy,Ottawa,https://ultracarepharmacy.medmeapp.ca/schedule,,K2C 3Z4,"1366 Clyde Avenue, Unit 11",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,45.361994,-75.740661,Yes,No,Yes,No,Yes
Seamless Care Pharmacy,Scarborough,https://www.seamlesscare.ca/,416-281-9900,M1B 5N6,15 Grand Marshall Drive,ON,08:30-19:00,08:30-19:00,08:30-19:00,08:30-19:00,08:30-19:00,43.8002186,-79.1952801,Yes,Yes,Yes,Yes,No
Bowmanville Clinic Pharmacy,Bowmanville,https://bowmanvilleclinic.medmeapp.ca/schedule,,L1C 1P6,"222 King Street East, Unit 1106",ON,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,43.911481,-78.676852,No,Yes,No,No,Yes
BH Pharmacy,North York,www.bookmyshot.com/4166332268,,M3J 3K2,"1300 Finch Avenue West, Unit 29",ON,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,43.7643784,-79.4894958,Yes,Yes,Yes,Yes,Yes
Danny's Wellness Pharmacy,Etobicoke,https://dannyrx1206.wixsite.com/website,416-901-1206,M8Z 1R8,1206 The Queensway,ON,09:30-18:30,09:30-18:30,09:30-18:30,09:30-18:30,09:30-18:30,43.6220094,-79.5256493,Yes,Yes,Yes,Yes,Yes
Bloor West Pharmacy,Toronto,https://bloorwestpharmacy.medmeapp.ca/schedule/,416-766-6477,M6S 1N9,2262 Bloor Street West,ON,09:30-19:00,09:30-19:00,09:30-19:00,09:30-19:00,09:30-19:00,43.650954,-79.477996,No,No,No,Yes,No
College Medical Pharmacy,Toronto,http://www.collegemedical.ca/contactus.html,,M6G 1A4,474 College Street,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,43.656433,-79.409394,Yes,No,No,No,No
Mclaren Pharmacy,Watford,,519-876-2213,N0M 2S0,5299 Nauvoo Road,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,42.9482876,-81.8801709,Yes,Yes,Yes,Yes,Yes
Carpenter Guardian Pharmacy,Kitchener,https://www.guardian-ida-pharmacies.ca/en/ontario/kitchener/carpenter-pharmacy-7002953,519-744-4424,N2B 1L3,501 Krug Street,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.456094,-80.4633177,No,No,No,Yes,No
Mcintyre IDA Pharmacy,Blenheim,www.sunshinedrugs.com,519-676-5467,N0P 1A0,49 Talbot Street West,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,42.334308,-81.998653,Yes,No,Yes,No,Yes
Macarthur Drugs,Fenelon Falls,https://www.guardian-ida-pharmacies.ca/,705-887-2041,K0M 1N0,21 Colborne Street,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,44.536585,-78.7392337,No,No,Yes,Yes,No
Janzen's Pharmacy,Thunder Bay,www.janzens.ca,807-344-0405,P7C 4Y7,300 Lillie Street North,ON,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,48.387114,-89.270244,Yes,No,Yes,Yes,Yes
Warkworth Pharmacy,Warkworth,https://warkworthpharmacy.medmeapp.ca/schedule,705-924-2711,K0K 3K0,26 Main Street,ON,09:00-17:30,09:00-17:30,09:00-17:30,09:00-17:30,09:00-17:30,44.201487,-77.885999,No,Yes,Yes,No,No
Roulston's Pharmacy,Delhi,https://www.guardian-ida-pharmacies.ca/en/ontario/delhi/roulstons-pharmacy-7004229,,N4B 1X9,123 King St.,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,42.856276,-80.49838,Yes,No,No,No,Yes
Pharmacie Plantagenet,Plantagenet,plantagenetpharmacy.ca,613-673-4837,K0B 1L0,181 Old Highway 17,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,45.5402713,-74.989579,No,No,Yes,Yes,No
Medical Centre Pharmacy,Windsor,www.medicalcentrepharmacy.ca,519-255-1121,N8X 1K4,"1428 Ouellette Avenue, Unit 110",ON,09:00-19:00,09:00-19:00,09:00-18:00,09:00-19:00,09:00-18:00,42.3017435,-83.028392,Yes,Yes,No,Yes,Yes
The Dispensary,Woodstock,https://dispensarypharmasave635.myappts.ca/src/,519-539-8528,N4S 4X9,510 Ingersoll Avenue,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.136534,-80.757553,Yes,Yes,Yes,No,No
Cenpro Pharmacy,Brantford,https://cenpropharmacy.weebly.com/contact-us.html,519-759-1640,N3T 5Z8,72 Brant Avenue,ON,09:00-18:00,09:00-18:00,09:00-17:00,09:00-18:00,09:00-15:00,43.141012,-80.271398,No,No,No,No,Yes
Rockwood Pharmacy,Rockwood,https://rockwoodpharmacy.myappts.ca/src/,,N0B 2K0,175 Alma Street,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.6165165,-80.1461054,No,No,No,No,Yes
Bryan's Pharmacy,Kingston,www.bryanspharmacy.ca,613-542-7277,K7L 5H6,"235 Gore Road, RR 2",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,44.258559,-76.455586,Yes,Yes,No,No,No
Pharmasave Gananoque,Gananoque,,613-382-1333,K7G 1G5,220 King Street East,ON,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,44.3312267,-76.1604309,Yes,Yes,Yes,Yes,No
Inter Pharmacy,Mississauga,https://interpharmacy.medmeapp.ca/schedule,,L4Z 3K6,295 Eglinton Avenue East,ON,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,43.6137509,-79.646173,No,No,No,Yes,Yes
The Drug Store Pharmacy,Stittsville,yourindependentgrocer.ca/covid19,,K2S 2E5,1251 Main Street,ON,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,45.269012,-75.928555,No,Yes,Yes,Yes,No
Western On Campus Pharmacy,London,https://universitypharmacy.ca/locations/western/,,N6A 3K7,1151 Richmond Street,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-16:30,43.009597,-81.273734,Yes,Yes,Yes,No,Yes
Pickering Medical Pharmacy,Pickering,http://www.pickeringmedical.com/,,L1V 6R6,1885 Glenanna Road,ON,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,43.838516,-79.085522,No,Yes,No,No,Yes
Wellness Pharmacy,London,,519-472-4444,N6K 3R5,925 Wonderland Road,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,42.943309,-81.287742,No,No,No,No,Yes
Westmount Pharmacy,Peterborough,www.westmountpharmacy.ca,705-741-5008,K9J 5Z3,1293 Clonsilla Avenue,ON,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,44.2993278,-78.3406183,Yes,No,Yes,No,No
