location_name,city,website,phone,postal_code,address,province,monday,tuesday,wednesday,thursday,friday,latitude,longitude,Accessible Entrances,Accessible Washrooms,Accessible Parking,Individual Service,Wait Accommodations
Hanover Pharmasave,Hanover,https://hanoverpharmasave.medmeapp.ca/schedule,,N4N 2G9,"118 7th Avenue, Unit 101",ON,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,44.142136,-81.029406,Yes,No,Yes,No,No
Prime Care Pharmacy Arboretum,Guelph,https://primecarepharmacy.medmeapp.ca/schedule/,,N1G 5J5,"281 Stone Road East, Unit 103",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.533079,-80.215102,No,Yes,No,Yes,No
Rolling Hills Pharmacy,Orangeville,rollinghillspharmacy.com,519-942-2225,L9W 4X9,140 Rolling Hills Drive,ON,09:30-19:00,09:30-19:00,09:30-19:00,09:30-19:00,09:30-19:00,43.918925,-80.072643,No,Yes,Yes,No,No
Wellington Medical Pharmacy,St. Thomas,www.pharmachoice.com,,N5R 6H9,"460 Wellington Street, Unit 101",ON,09:00-19:30,09:00-19:30,09:00-19:30,09:00-19:30,09:00-19:30,42.774544,-81.158044,Yes,Yes,No,No,Yes
Hunt's Pharmacy,Amherstview,huntspharmacy.medmeapp.ca/schedule,,K7N 1Z6,K-6 Speers Boulevard,ON,09:00-17:30,09:00-17:30,09:00-17:30,09:00-17:30,09:00-17:30,44.216076,-76.660632,Yes,No,No,No,No
University Pharmacy,Waterloo,https://myrxhealth.ca/kwup/index.html,519-885-2530,N2J 2Y7,240 King Street North,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.475588,-80.524501,Yes,Yes,Yes,No,No
Goyeau Pharmacy,Windsor,remedys.ca,519-258-3500,N9A 1J1,1078 Goyeau Street,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,42.3083,-83.0304303,No,No,Yes,No,Yes
Vidal Pharmacy,Sarnia,,519-344-2222,N7T 2V3,373 Vidal Street South,ON,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,42.961106,-82.406595,Yes,Yes,No,Yes,No
Airport Pharmacy,Mississauga,https://www.byecovid.ca/9056772323,905-677-2323,L4T 0A4,"2985 Drew Road, Unit 114",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.6730931,-79.6560819,Yes,Yes,No,No,No
Maple Drug Mart,Scarborough,www.mapledrugmart.com,647-427-5842,M1P 2S2,2645 Lawrence Avenue East,ON,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,43.7511617,-79.2644202,Yes,No,No,Yes,Yes
Sherbrooke Heights Pharmacy,Peterborough,https://sherbrooke.medmeapp.ca/schedule,705-748-9800,K9J 6X4,"1625 Sherbrooke Street West, Unit 6",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,44.289226,-78.371759,No,No,No,No,No
Niagara Street Remedy's Rx,St. Catharines,,905-682-5210,L2R 4L4,"140 Niagara Street, Unit 106",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.1697672,-79.2348645,No,No,No,No,Yes
Brampton Medical Plex Pharmacy,Brampton,guardian-ida-pharmacies.ca,905-840-7600,L6Z 4R2,"27 Ruth Avenue, Unit 9A",ON,11:00-17:00,11:00-17:00,11:00-17:00,11:00-17:00,11:00-19:00,43.722721,-79.78708,No,Yes,No,Yes,Yes
Portage Medical Pharmacy,Niagara Falls,https://www.portagemedicalpharmacy.com/,905-356-6986,L2E 6A6,4383 Portage Road,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,43.11004,-79.097212,No,No,Yes,Yes,Yes
Guardian Hills Pharmacy,Ottawa,https://www.guardian-ida-pharmacies.ca/en/ontario/ottawa/guardian-hillside-pharmacy-7015021,613-741-9900,K1K 0T9,"556 Montreal Road, Unit 12",ON,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,45.4410236,-75.644753,Yes,Yes,Yes,Yes,Yes
Whole Health Durham Apothecary,Durham,http://durhamapothecary.ca/,519-369-5330,N0G 1R0,320 College Street,ON,09:30-18:00,09:30-18:00,09:30-18:00,09:30-18:00,09:30-17:00,44.179866,-80.828585,Yes,Yes,No,No,No
Pleasant Park Pharmacy,Ottawa,https://www.book.rxhealthmed.ca/(613)%20733-2211,,K1G 2A1,1024 Pleasant Park Road,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,45.3953345,-75.6221151,Yes,Yes,Yes,No,No
Hamilton General Drugstore,Hamilton,https://www.bookmyshot.com/covidshot/9055778259,,L8L 2X2,237 Barton Street East,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,43.261753,-79.854324,No,Yes,No,Yes,No
Bowmanville Pharmacy,Bowmanville,,905-419-7000,L1C 1N6,"133 King Street East, Unit 4",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-18:00,43.910521,-78.683882,Yes,No,Yes,Yes,Yes
London University Pharmasave,London,https://pharmasave.com/london-university-heights,519-661-3193,N6G 1G6,1153 Western Road,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-17:30,43.001024,-81.276977,No,No,No,No,Yes
Sandalwood Care Pharmacy,Brampton,www.mylocalrx.ca,905-791-6080,L6R 3M9,10510 Torbram Road,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.76456,-79.748482,Yes,Yes,No,No,Yes
Maple Leaf Medical Pharmacy,Toronto,https://mapleleafmedicalpharmacy.com/,,M5B 2J6,"399 Church Street, Unit 1",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-17:00,43.66183,-79.3789,Yes,No,Yes,No,Yes
Willow Pharmacy,Guelph,www.willowpharmacy.ca,519-822-6767,N1H 1W3,47B Willow Road,ON,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,43.5447577,-80.2736533,No,Yes,Yes,Yes,Yes
Clarkson Pharmachoice,Mississauga,http://www.pharmachoice.com/,,L5J 4P1,"1865 Lakeshore Road West, Unit 12",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.5159941,-79.6261838,No,Yes,Yes,Yes,No
Danforth Neighbourhood Pharmacy Care,Toronto,http://www.danforthmedical.ca/,,M4C 1K9,2416 Danforth Avenue,ON,09:00-16:00,09:00-16:00,09:00-16:00,09:00-16:00,09:00-16:00,43.687728,-79.304984,No,Yes,Yes,Yes,Yes
Bowmanville Medical Pharmacy,Bowmanville,https://www.remedys.ca/en/ontario/bowmanville/bowmanville-medical-pharmacy-7040730,905-419-5200,L1C 1P1,196 King Street East,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.911035,-78.679436,Yes,Yes,No,No,No
Westwood Pharmacy Pharmasave,Guelph,https://pharmasave.com/guelph-westwood/,,N1H 7G4,"500 Willow Road, Unit 30",ON,09:30-19:00,09:30-19:00,09:30-19:00,09:30-19:00,09:30-19:00,43.5333561,-80.2876014,No,No,Yes,Yes,No
Main Street Centre Pharmacy,Milton,https://mainstpharmacy.ca,,L9T 3Z3,875 Main Street East,ON,09:30-19:00,09:30-19:00,09:30-19:00,09:30-19:00,09:30-18:30,43.5274434,-79.8683256,No,No,No,Yes,No
Spring Valley Pharmacy,Brampton,,905-450-6444,L6X 0R3,"15 Ashby Field Road, Unit 5 & 6",ON,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,43.672758,-79.821365,Yes,No,Yes,Yes,No
Wellington Drug Store,Ottawa,,613-680-6789,K1Y 2Z9,1221 Wellington Street West,ON,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,45.400039,-75.73149,Yes,Yes,Yes,Yes,Yes
Trent Hills Pharmacy,Campbellford,trenthillspharmacy.ca,705-653-0404,K0L 1L0,"119 Isabella Street, Unit 2",ON,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,44.3117092,-77.7908354,No,No,No,Yes,No
Cloud Pharmacy,Toronto,cloudpharmacy.ca,,M5B 1C6,55 Dundas Street East,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.65593,-79.37869,Yes,Yes,Yes,No,Yes
London Care Pharmacy,London,londoncarepharmacy.com,519-663-9000,N6A 5R9,"140 Oxford Street East, Suite 101A",ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,42.9947968,-81.2565636,Yes,Yes,Yes,Yes,No
Thornton Pharmacy & Health Food,Thornton,https://thorntonpharmacy.medmeapp.ca/schedule,705-291-7979,L0L 2N0,"4171 Innisfill Beach Road, Unit 13",ON,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,44.275035,-79.720601,Yes,Yes,Yes,No,Yes
River Terrace Medical Pharmacy,Thunder Bay,www.oakmedicalarts.com,,P7B 0A1,1260 Golf Links Road,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,48.423558,-89.273867,Yes,Yes,No,No,Yes
Strandherd Guardian Pharmacy,Nepean,https://strandherdpharmacy.com/,613-825-7400,K2G 4R9,"3091 Strandherd Drive, Unit 7",ON,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,45.275927,-75.716264,Yes,Yes,No,No,No
Noble IDA Pharmacy,Scarborough,https://a.telehippo.com/o/Noble,416-667-8488,M1J 2E4,2934 Eglinton Avenue East,ON,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,43.739792,-79.236066,No,No,No,Yes,No
Midland Pharmacy,Scarborough,,416-285-7418,M1P 2X8,1207 Ellesmere Road,ON,10:30-18:30,10:30-18:30,10:30-18:30,10:30-18:30,10:30-18:30,43.7682531,-79.2680221,No,Yes,Yes,Yes,Yes
One Medical Pharmacy,Toronto,https://onemedicalpharmacy.myappts.ca/src/,,M3C 1J4,"20 Wynford Drive, Unit 102",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-18:00,43.72381,-79.336337,Yes,No,Yes,Yes,Yes
Port Hope Community Pharmacy,Port Hope,,905-885-6399,L1A 4B1,"50 Cavan Street, Unit 2",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.953905,-78.296006,Yes,No,Yes,No,Yes
McKnight Pharmacy,Hamilton,http://mcknightsdrugs.com/,289-396-4700,L8N 1K4,460 Main Street East Unit 102,ON,09:00-17:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-17:00,43.2507401,-79.8520433,Yes,No,Yes,No,Yes
Palmyra Guardian Pharmacy,Ottawa,guardian-ida-pharmacies.ca,613-729-7007,K1Z 6A6,"1013 Merivale Road, Unit 1007",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,45.379621,-75.73283,Yes,Yes,No,No,No
Tower Street Pharmacy,Fergus,,519-843-1800,N1M 2R2,769 Tower Street South,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.698117,-80.37095,Yes,Yes,No,No,No
Grafton Healthcare Pharmacy,Grafton,,905-349-1120,K0K 2G0,10739 County 2 Road RR 2,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.9905871506139,-78.0319706459063,Yes,No,Yes,No,No
Harmony Valley Pharmacy Remedy's,Oshawa,HARMONYVALLEYPHARMACY.CA,905-240-7070,L1K 0V4,"705 Grandview Street North, Unit 105A",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-18:00,43.9232315,-78.8378662,No,No,Yes,Yes,Yes
Little Britain Pharmacy,Little Britain,https://pharmasave.com/little-britain/,705-786-2000,K0M 2C0,415 Eldon Road,ON,09:00-17:00,09:00-17:00,09:00-18:00,09:00-17:00,09:00-18:00,44.284763,-78.85979,No,No,Yes,Yes,No
Grand Pharmacy,Cambridge,www.grandpharmacy.ca,519-267-9267,N1S 1P3,304 St. Andrews Street,ON,09:30-19:00,09:30-19:00,09:30-19:00,09:30-19:00,09:30-19:00,43.343966,-80.332135,Yes,No,No,No,No
Church Street Pharmacy,Windsor,https://www.remedys.ca/en/ontario/windsor/church-street-pharmacy-7012981,519-258-3333,N9A 5X2,366 Wyandotte Street West,ON,09:00-16:00,09:00-16:00,09:00-16:00,09:00-16:00,09:00-16:00,42.3130368,-83.0404525,Yes,Yes,No,Yes,No
Wiltshire Remedy's Rx,Sarnia,https://wiltshirepharmacy.com/,519-491-1922,N7S 5C4,"940 Murphy Road, Unit 5",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,42.9894334,-82.3655735,Yes,No,No,No,No
CATP Cornwall,Cornwall,https://canatp.ca/catp-cornwall/,613-932-9600,K6J 1G3,41 Second Street West,ON,07:00-16:00,07:00-16:00,07:00-16:00,07:00-16:00,07:00-16:00,45.018053,-74.730414,No,Yes,No,Yes,No
N.K.S. Health,London,https://nkshealthlondon.medmeapp.ca/schedule,519-914-2222,N6C 2R5,"750 Base Line Road East, Unit 101",ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,43.2995009,-81.4359017,No,Yes,Yes,No,No
Agape Pharmacy,North York,http://agapepharmacy.ca/,647-344-3153,M3B 0A7,"10 Mallard Road, Unit C107",ON,09:30-18:00,09:30-18:00,09:30-18:00,09:30-18:00,09:00-17:00,43.7478426,-79.4018463,No,No,Yes,No,No
Grace Drug Store,London,,519-473-1001,N6H 5L5,1070 Gainsborough Road,ON,07:00-17:00,07:00-17:00,07:00-17:00,07:00-17:00,07:00-17:00,43.2823462,-81.4779521,Yes,No,Yes,Yes,Yes
Academy Medical Pharmacy,Thunder Bay,www.oakmedicalarts.com,,P7B 5V2,554 Beverly Street,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,48.421169,-89.247806,No,Yes,Yes,Yes,Yes
Listowel Pharmacy,Listowel,,519-815-1515,N4W 1M8,130 Argyle Avenue North,ON,09:00-17:30,09:00-17:30,09:00-17:30,09:00-17:30,09:00-17:30,43.732393,-80.953852,No,No,No,No,No
Medpro Health Pharmacy,Burlington,INFO@MEDPROHEALTH.CA,905-336-0999,L7M 0W8,"4903 Thomas Alton Boulevard, Unit 104",ON,09:00-20:00,09:00-20:00,09:00-19:00,09:00-19:00,09:00-19:00,43.41077,-79.81419,Yes,No,No,No,No
Big Bay Guardian Pharmacy,Barrie,https://bigbayguardian.medmeapp.ca/schedule,705-252-5061,L4M 4S6,"750 Big Bay Point Road, Unit 7",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,44.362938,-79.623731,No,No,Yes,Yes,Yes
Port Dalhousie Pharmacy,St. Catharines,http://pdpharmacy.ca/,905-935-0002,L2N 7E4,"2 Lakeshore Road, Unit 3",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.196278,-79.259431,Yes,No,No,No,No
Midland Clinic IDA Pharmacy,Midland,MIDLANDCLINICIDAPHARMACY.COM,705-526-9020,L4R 4K3,952 Jones Road,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,44.7286336,-79.8736854,Yes,No,Yes,No,No
Pharmasave Adel Pharmacy,Sault Ste. Marie,https://pharmasave.com/sault-st-marie/,705-450-7373,P6B 0B7,"773 Great Northern Road, Unit 12",ON,08:00-17:00,08:00-17:00,08:00-17:00,08:00-17:00,08:00-17:00,46.548708,-84.320111,Yes,Yes,No,Yes,No
Pharma Center,Hamilton,,905-528-3333,L8M 1H9,"581 Main Street East, Unit 1",ON,09:00-17:30,09:00-17:30,09:00-17:30,09:00-17:30,09:00-17:30,43.250039,-79.847778,Yes,Yes,No,No,No
Pharmasave Sally's Pharmacy,Owen Sound,pharmasave.com/owen-sound-sallys,,N4K 5N3,"1565 16th Street East, Unit 4",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-20:00,44.574376,-80.91714,No,No,Yes,No,Yes
Silver Fox Pharmacy,Burlington,http://www.silverfoxrx.ca,844-316-7369,L7L 5Z1,"5040 Mainway, Unit 2",ON,09:30-17:30,09:30-17:30,09:30-17:30,09:30-17:30,09:30-17:30,43.388696,-79.7789222,No,No,Yes,Yes,No
Yuan Ming Pharmacy,Mississauga,https://www.guardian-ida-pharmacies.ca/en/ontario/mississauga/yuan-ming-pharmacy-7022759,,L5C 2S4,1000 Burnhamthorpe Road West,ON,10:30-18:30,10:30-18:30,closed,10:30-18:30,10:30-18:30,43.571801,-79.658455,Yes,Yes,Yes,No,Yes
Pharmasave Trenton,Trenton,https://pharmasavetrenton.medmeapp.ca/schedule,613-955-0707,K8V 3R9,"290 Dundas Street West, Unit 4",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,44.097541,-77.587158,Yes,Yes,Yes,No,No
North Bay Regional Pharmacy,North Bay,northbayregionalpharmacy.ca,705-495-8117,P1B 5A4,50 College Drive,ON,08:30-17:30,08:30-17:30,08:30-17:30,08:30-17:30,08:30-17:30,46.335514,-79.499183,Yes,No,Yes,Yes,No
Windsor House Pharmacy,Alliston,windsorhousepharmacy.ca,,L9R 1S8,"36 Victoria Street West, Unit 2",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-17:00,44.153721,-79.870618,Yes,No,Yes,Yes,No
Royal Oaks Pharmacy,Wingham,https://royaloakspharmacy.medmeapp.ca/schedule/,519-912-2222,N0G 2W0,131 John Street East,ON,08:30-17:30,08:30-17:30,08:30-17:30,08:30-17:30,08:30-17:30,43.8849611,-81.3080987,No,Yes,Yes,No,No
Maidstone IDA,Maidstone,www.maidstoneida.com,519-737-7377,N0R 1K0,"13072 Talbot Road, Unit 2",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,42.2045791,-82.8764177,Yes,No,Yes,No,No
Guelph Discount Pharmacy,Guelph,https://guelph-discount-pharmacy.business.site,,N1H 1G7,"20 Woodlawn Road East, Unit 7",ON,09:30-19:00,09:30-19:00,09:30-19:00,09:30-19:00,09:30-19:00,43.567507,-80.276106,Yes,No,No,No,Yes
Queen Care Pharmacy,Tottenham,www.queencarepharmacy.com,905-406-6000,L0G 1W0,29 Queen Street North,ON,09:00-16:00,09:00-16:00,09:00-16:00,09:00-16:00,09:00-16:00,44.023616,-79.805848,Yes,Yes,Yes,No,No
Benton Medical Pharmacy,Kitchener,www.BentonMedicalPharmacy.com,519-208-5020,N2G 3H1,51 Benton Street,ON,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,43.448097,-80.488432,Yes,No,No,Yes,Yes
Gage Pharmacy,Hamilton,https://www.guardian-ida-pharmacies.ca/en/ontario/hamilton/gage-pharmacy-7026939,,L8V 5B7,"1050 Upper Gage Avenue, Unit 8",ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,43.212598,-79.846528,No,No,Yes,Yes,No
Emerald Pharmacy,Cambridge,www.emeraldrx.ca,519-267-5030,N1R 3H2,140 Hespeler Road,ON,09:30-17:00,09:30-17:00,09:30-17:00,09:30-17:00,09:30-17:00,43.378889,-80.319526,No,No,No,No,Yes
Duke Pharmacy,Toronto,www.dukepharmacy.ca,416-767-8800,M6P 1Y5,2798 Dundas Street West,ON,09:30-18:30,09:30-18:30,09:30-18:30,09:30-18:30,09:30-18:30,43.66551,-79.46273,Yes,Yes,Yes,No,Yes
Myers Pharmacy,Cambridge,https://myerspharmacy.medmeapp.ca/schedule,519-267-6937,N1R 5S2,685 Myers Road,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.34454,-80.278233,No,No,Yes,No,No
Midland Guardian Pharmacy,Midland,,705-245-3300,L4R 4K4,"9225 Country Road 93, Unit 19",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,44.738466,-79.908897,Yes,No,No,Yes,Yes
Pharmacie Limoges Guardian Pharmacy,Limoges,,613-443-2525,K0A 2M0,"601 Limoges Road, Unit 1",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,45.326453,-75.248386,Yes,Yes,Yes,Yes,Yes
Ultima Pharmacy,North York,ultimapharmacy.ca,647-705-7572,M2N 3B3,311 Sheppard Avenue East,ON,09:30-17:30,09:30-17:30,09:30-17:30,09:30-17:30,09:30-17:30,43.7654653,-79.391988,No,Yes,Yes,No,Yes
Brinkley Pharmacy,Brampton,https://brinkleypharmacy.medmeapp.ca/schedule,905-495-5050,L7A 1R2,"11670 Hurontario Street, Unit 3",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.730634,-79.82163,No,No,No,No,Yes
Smithville Pharmacy,Smithville,https://smithville-pharmacy.business.site/,,L0R 2A0,"128 St. Catharines Street, Unit 102",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.097493,-79.544862,Yes,Yes,Yes,Yes,No
Erb St. IDA Pharmacy,Waterloo,https://www.guardian-ida-pharmacies.ca/en/ontario/waterloo/erb-st-ida-pharmacy-7029090,,N2L 1W4,"347 Erb Street West, Unit 6",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.454657,-80.545972,No,Yes,Yes,No,No
1 Clinic Rx Pharmacy,Toronto,1clinicrxpharmacy.com,647-344-8800,M5E 2A1,16 Yonge Street,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,43.6435329,-79.3761819,No,Yes,No,Yes,Yes
Main St. Pharmacy & Wellness Cnt,Kingsville,https://rxkingsville.wixsite.com/website/covidvaccines,519-712-8800,N9Y 1A6,200 Main St. East Unit 103,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.27194796,-79.85814341,Yes,No,Yes,No,No
Calabogie Pharmacy,Calabogie,,613-752-0000,K0J 1H0,1101 Francis Street,ON,09:30-17:30,09:30-17:30,09:30-17:30,09:30-17:30,09:30-17:30,45.299744,-76.730763,No,Yes,No,Yes,No
IDA Richmond Medical Pharmacy,London,guardian-ida-pharmacies.ca,519-601-8099,N6G 2M9,1653 Richmond Street,ON,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,43.2995009,-81.4574006,Yes,No,Yes,No,Yes
Community Drug Mart,Orillia,https://www.pharmaconnect.ca/appointment/fcdc7062-8782-46a3-bf10-5d3a750ae538,249-495-0797,L3V 2Y9,100 Colborne Street West,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,44.605415,-79.423496,No,Yes,Yes,Yes,Yes
Integrated Care Pharmacy,Lindsay,www.bookmyshot.com/covidshot/705-878-8818,,K9V 6K8,10 Moose Road,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.9942975,-79.5566832,Yes,No,No,Yes,No
Byron Community Pharmacy,London,remedys.ca,519-601-4771,N6K 1E1,"1304 Commissioners Road West, Unit 1",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,42.9600462,-81.3348059,No,No,Yes,Yes,No
North Park Pharmacy,Waterloo,https://www.facebook.com/NorthParkPharmacy,519-885-7000,N2K 3P9,"99 Northfield Drive East, Unit 100",ON,10:00-17:00,10:00-17:00,09:00-15:00,10:00-17:00,09:00-15:00,43.5046662,-80.5256561,Yes,Yes,Yes,No,No
Merival IDA Pharmacy,Nepean,www.merivaleidapharmacy.ca,613-224-1111,K2G 3H9,1390 Clyde Avenue,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,45.3592565,-75.7391209,Yes,No,No,No,Yes
Niagara Falls Pharmacy,Niagara Falls,https://www.guardian-ida-pharmacies.ca/en/ontario/niagara-falls/niagara-falls-pharmacy-7035750,905-354-6437,L2E 4C3,4796 Victoria Avenue,ON,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,43.1048154,-79.0752121,No,No,Yes,No,Yes
Belleville Pharmacy,Belleville,https://bellevillepharmacy.medmeapp.ca/schedule,613-967-9595,K8P 4A8,"690 Sidney Street, Unit 5",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,44.1845385,-77.4126316,Yes,No,Yes,No,No
Eagle Ridge Pharmacy,Barrie,https://eagleridgepharmacy.ca/covid-vaccine,,L4N 6M2,"480 Huronia Road, Unit 103",ON,08:30-19:30,08:30-19:30,08:30-19:30,08:30-19:30,08:30-19:30,44.3475896,-79.6647486,No,No,No,Yes,No
Courtice Medical Pharmacy,Courtice,,905-240-5599,L1E 0E2,"15 Rosswell Drive, Unit 7",ON,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,43.8912675,-78.7998774,Yes,Yes,No,Yes,Yes
Synergy Remedy's Rx,London,www.sclondon.ca,,N6H 5L7,"1635 Hyde Park Road, Unit 108",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.0000784,-81.33212,Yes,Yes,Yes,No,Yes
Oasis Drug Mart,Scarborough,https://forms.gle/3GXgQfkNgzcy7isE9,647-351-4400,M1P 4T6,"1501 Ellesmere Road, Unit 100",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-17:00,43.677476,-79.4432173,Yes,Yes,Yes,Yes,Yes
Apothecare Pharmacy,Kitchener,www.apothecarepharmacy.ca,519-954-1055,N2G 1N4,"439 Park Street, Unit 1",ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,43.4552824,-80.5122931,Yes,Yes,Yes,No,Yes
Kerr Speers Pharmacy,Oakville,https://kerr-speers-pharamacy.business.site/,905-844-1671,L6K 3C5,496 Kerr Street,ON,09:30-18:00,09:30-18:00,09:30-18:00,09:30-18:00,09:30-18:00,43.4463427,-79.688653,No,No,No,Yes,No
Mi Clinic Pharmacy,Mississauga,,905-820-8600,L5M 6J3,"5055 Plantation Place, Unit 3",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.5528871,-79.7178595,Yes,Yes,No,Yes,Yes
Breslau Commons Pharmacy,Breslau,https://breslaucommonspharmacy.medmeapp.ca/schedule/,,N0B 1M0,"10 Townsend Drive, Unit 10",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.4865646,-80.4170073,Yes,No,Yes,Yes,No
Ferndale Pharmacy,Barrie,https://ferndalerxpharmacy.medmeapp.ca/schedule,705-252-5000,L4N 6B9,"211 Ferndale Drive  South, Unit 7",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,44.35574,-79.714374,Yes,Yes,No,No,Yes
Yurek Pharmacy & Home Healthcare,London,https://yurekhomehealth.ca/,519-963-1142,N6C 4R3,555 Wellington Road,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,42.9548501,-81.2301904,No,Yes,No,No,Yes
Bradford Medex Pharmacy,Bradford,https://www.bradfordmedex.ca/,905-775-8181,L3Z 2A7,80 Holland Street East,ON,09:00-18:30,09:00-20:00,09:00-18:30,09:00-20:00,09:00-18:00,44.1147735,-79.5640582,Yes,No,Yes,Yes,No
